Player,Player Bio,Player Grades,Draft Class,Link
Aaron Donald,"Short, scrappy, instinctive, highly productive defensive lineman who does not look the part, but inspires confidence he can be an exception to the rule. Is the type you root for and has the quickness, athleticism and motor to earn a spot as a rotational three-technique in a fast-flowing 4-3 scheme.",5.9,2014,https://www.nfl.com/prospects/aaron-donald/3200444f-4e13-4977-da01-4e2f082de38b
Dakota Dozier,"Small-school college left tackle best suited to kick inside in the pros. Has the girth and enough athletic ability to compete as a guard or center and ornery football disposition desired in the trenches. A tough, gritty, road grader capable of paving the way in the run game, Dozier will require some technique refinement in pass protection, yet possesses clear starter potential with continued development. Draft status could ascend if he proves he can play center.",5.9,2014,https://www.nfl.com/prospects/dakota-dozier/3200444f-5a29-0704-fb3a-3dc3b8ced775
Laurent Duvernay-Tardif,"Tough, gritty, smart battler who transformed from an impactful 250-pound three-technique as a freshman. Made a successful conversion to left tackle as a sophomore and has grown to be a dominating Canadian 315-pound left tackle expected to be the first pick of the CFL draft. Projects best inside in the pros and could prove to be the best product delivered from Canada's developmental system since Israel Idonije. Will require refinement, but has the physical tools and temperament that cannot be taught.",5.9,2014,https://www.nfl.com/prospects/laurent-duvernay-tardif/32004455-5648-9970-114a-4ef52ebc6afe
Bruce Ellington,"A two-sport athlete who has already graduated, Ellington opted to forgo basketball and his senior football season to enter the draft. While he lacks desirable height and might not be an elite tester, Ellington brings explosiveness, hands and playmaking ability to the slot. Arrow is pointing up, and his desirable intangibles inspire confidence he'll reach his potential, especially now that he's able to focus solely on football.",5.9,2014,https://www.nfl.com/prospects/bruce-ellington/3200454c-4c16-4961-7f3d-56bdfb64d33c
Antone Exum,"A big, strong cornerback who must prove that he can recover from offseason knee surgery and return to being the player he was as a junior, when he graded out highly in press coverage, as a tackler and for his ability to make plays on the ball. Has a unique combination of size and speed.",5.9,2014,https://www.nfl.com/prospects/antone-exum/32004558-5541-5291-4ef3-95700d6f6049
Dee Ford,"High-motor college left defensive end better suited for a rush linebacker role in the pros. Has added more than 50 pounds to his frame since arriving on campus and has demonstrated the desire, work habits and competitiveness to develop into a Trent Cole-like edge rusher if he can stay healthy.",5.9,2014,https://www.nfl.com/prospects/dee-ford/3200464f-5211-3166-d7f9-33e1998aa90b
Kyle Fuller,"Narrow-framed, confident, competitive off-man/zone corner who should contribute readily on special teams while pushing for a role in sub packages.",5.9,2014,https://www.nfl.com/prospects/kyle-fuller/32004655-4c35-2996-61be-3a42c0d550d9
Jimmy Garoppolo,"A decorated, FCS passer, Garoppolo could excite quarterback coaches with his quick delivery, mental make-up and work habits, yet he still needs to prove he can fit the ball into tight windows and do more than carve up soft shells the way he regularly did on his way to a record-breaking performance in college. Possesses the physical tools to eventually earn an NFL starting job in a rhythm passing game with continued refinement, but is more of a caretaker than a game changer and will require some patience adapting to the NFL game.",5.9,2014,https://www.nfl.com/prospects/jimmy-garoppolo/32004741-5236-3225-90e6-5bfdba41064c
Adrian Hubbard,"A long-bodied, athletic rush linebacker with the base strength desired in a 4-3 left defensive end, Hubbard's greatest physical trait is his core functional strength and ability to leverage the edge and defend the run. Is still developing as a pass rusher and offers the scheme versatility and upside to interest any defense. Has starter traits, but has yet to reach the impact level he thinks he makes. Has upside if the light bulb comes on.",5.9,2014,https://www.nfl.com/prospects/adrian-hubbard/32004855-4216-3574-f6ea-a30ef66ac3a8
James Hurst,"A wide-bodied, overachieving, college left tackle more ideally suited for the right side in the pros. Is football smart, gritty and competitive enough to eventually enter a starting lineup, but would be an ideal backup swing tackle on a strong offensive line and might even benefit from kicking inside where he'd have help on each side.",5.9,2014,https://www.nfl.com/prospects/james-hurst/32004855-5249-6348-c3a7-2a2a441b214e
T.J. Jones,"Athletic, smooth-moving, polished receiver who runs crisp routes, has terrific hands and boasts NFL bloodlines. Balanced skill set, dependability and versatility will be valued at the next level, where he could be a productive No. 2 or No. 3 receiver in a sophisticated passing system. Arrow pointing up.",5.9,2014,https://www.nfl.com/prospects/t-j-jones/32004a4f-4e73-1255-22f2-c41bfb1a40f3
Cassius Marsh,"Very active, high-motor, steady, consistent producer. Lacks ideal bulk for the inside and speed to work the edges, but can set the edge and bring value to an odd front in a LOLB role or as a Sam linebacker. Is most natural moving forward piercing gaps. Will need to be managed, needs to cut down on errors and must learn to play within the structure of the defense.",5.9,2014,https://www.nfl.com/prospects/cassius-marsh/32004d41-5233-6314-c691-7d19dd9a933e
Keith McGill,"Big, athletic, press-man corner who can excite scouts when they get an up-close look at his movement skills. However, he has a junior-college background, does not play to his size and will need to be managed closely to maximize his talent. Appears destined for Pete Carroll's defense.",5.9,2014,https://www.nfl.com/prospects/keith-mcgill/32004d43-4739-5307-cf49-569f64f0a246
Ronald Powell,"Powell is a physically gifted, inconsistent, college “Buck” (hybrid defensive end/outside linebacker) with crude strength and athleticism. Has developmental value as a stand-up rush linebacker, but must dedicate himself to the craft and realize he’s no longer the big man on campus.",5.9,2014,https://www.nfl.com/prospects/ronald-powell/3200504f-5747-9487-b9ca-0389fa4e130f
Kelcy Quarles,"Thickly built, long-armed, talented defensive tackle who was not as consistently dominant as his numbers or accolades suggest. Has quickness, strength and enough pass-rush ability to develop into a rotational three-technique in the pros, but could have benefited from another year of SEC competition.",5.9,2014,https://www.nfl.com/prospects/kelcy-quarles/32005155-4136-1520-a6aa-88ff84c7a515
Trevor Reilly,"A country-strong, throwback, wrangler cowboy with the toughness desired to set the edge and the motor, intensity and competitiveness to produce effort sacks. Can factor as a 3-4 rush linebacker in an odd front or match up with tight ends as a strong-side linebacker in an even front. Could contribute readily as a situational rusher and, with continued strength gains, emerge as a DE prospect. Versatility is a plus.",5.9,2014,https://www.nfl.com/prospects/trevor-reilly/32005245-4957-5845-3b5c-a10a07f6bdb0
Cyril Richardson,"Massive road grader with grown-man strength which enables him to reestablish the line of scrimmage in the run game and thwart the rush. Versatility to play right tackle adds to value and he has plug-and-play capability in a power scheme, though bust factor cannot be ignored.",5.9,2014,https://www.nfl.com/prospects/cyril-richardson/32005249-4339-7677-8e60-cbc2a02dd3eb
Marcus Roberson,"Lean, athletic, finesse cornerback who did not elevate his game in 2013 when injuries, suspension and inconsistency marred his junior season. Is best deployed in off-man or zone and could develop into a No. 2 or No. 3 corner if he regains his sophomore form, though he lacks desirable instincts and tackling ability.",5.9,2014,https://www.nfl.com/prospects/marcus-roberson/3200524f-4208-3134-9c4e-1aac87a7625d
Charles Sims,"Athletic, competitive, tough, upright slasher who is an asset as a receiver -- hands rate among the best on a RB in recent years. Cannot project as a bellcow, but offers playmaking ability as part of a tandem in a zone scheme. Speed and durability could determine ultimate draft value.",5.9,2014,https://www.nfl.com/prospects/charles-sims/32005349-4d66-9037-7ba3-68002102644f
Yawin Smallwood,"Productive college middle linebacker at his best when he’s kept clean or has a clear path. Projects best in a 4-3, where he has enough athleticism and functionality in coverage to play in the middle or on the weak side. Has starter-caliber potential, but might be the type you look to replace.",5.9,2014,https://www.nfl.com/prospects/yawin-smallwood/3200534d-4175-9621-159c-6245e599bb27
Marcus Smith,"A high school quarterback turned pass rusher who broke out with 14.5 sacks as a senior (1.12 sacks-per-game average led nation), Smith projects as a pass-rushing, 3-4 right outside linebacker in the pros. Should contribute initially on passing downs and has eventual starter potential as his game becomes more well-rounded.",5.9,2014,https://www.nfl.com/prospects/marcus-smith/3200534d-4900-0009-e490-92b408873601
Shamar Stephen,"Big, athletic, raw interior defender with underachiever traits who had a fairly nondescript career at UConn, but has crude physical tools for a defensive line coach to mold. Developmental prospect who potentially fits in a 4-3 or as a 3-4 five-technique.",5.9,2014,https://www.nfl.com/prospects/shamar-stephen/32005354-4535-1003-a782-1b134d8c1c30
